lat,lon,year,month,precip_mm
-8.75,118.25,2024,5,22.420656204223633
-8.75,118.75,2024,5,27.327321529388428
-8.25,116.25,2024,5,20.01668882369995
-8.25,117.75,2024,5,42.97847509384155
-7.75,117.25,2024,5,16.378446251153946
-8.75,116.25,2024,6,31.64404296875
-8.75,116.75,2024,6,26.79514755308628
-8.75,117.25,2024,6,24.299152851104736
-8.75,117.75,2024,6,30.87990093231201
-8.75,118.25,2024,6,20.346315383911133
-8.75,118.75,2024,6,44.18718767166138
-8.25,116.25,2024,6,38.30333232879639
-8.25,117.75,2024,6,58.88400840759277
-7.75,117.25,2024,6,60.154904168099165
-8.75,116.25,2024,7,41.148136138916016
-8.75,116.75,2024,7,17.251585006713867
-8.75,117.25,2024,7,56.72325897216797
-8.75,117.75,2024,7,26.74563217163086
-8.75,118.25,2024,7,15.671967506408691
-8.75,118.75,2024,7,29.639358043670654
-8.25,116.25,2024,7,24.08563995361328
-8.25,117.75,2024,7,29.510104179382324
-7.75,117.25,2024,7,16.780779361724854
-8.75,116.25,2024,8,6.83757109940052
-8.75,116.75,2024,8,5.331509836076293
-8.75,117.25,2024,8,33.128343755583046
-8.75,117.75,2024,8,9.7514732144773
-8.75,118.25,2024,8,4.859305571357254
-8.75,118.75,2024,8,14.353729593043681
-8.25,116.25,2024,8,7.532492458820343
-8.25,117.75,2024,8,25.7581942435354
-7.75,117.25,2024,8,2.6094962269301334
-8.75,116.25,2024,9,7.988492250442505
-8.75,116.75,2024,9,21.069719791412354
-8.75,117.25,2024,9,41.03042106417706
-8.75,117.75,2024,9,48.80946969985962
-8.75,118.25,2024,9,16.348297595977783
-8.75,118.75,2024,9,23.69684076309204
-8.25,116.25,2024,9,25.98824167251587
-8.25,117.75,2024,9,51.43379783630371
-7.75,117.25,2024,9,1.5294449720531702
-8.75,116.25,2024,10,79.61655753850937
-8.75,116.75,2024,10,85.80400255322456
-8.75,117.25,2024,10,162.32560454308987
-8.75,117.75,2024,10,46.28524702787399
-8.75,118.25,2024,10,71.91502100229263
-8.75,118.75,2024,10,20.251252219080925
-8.25,116.25,2024,10,56.157246828079224
-8.25,117.75,2024,10,111.64468627423048
-7.75,117.25,2024,10,35.27495610900223
-8.75,116.25,2024,11,192.73327255249023
-8.75,116.75,2024,11,188.36918926239014
-8.75,117.25,2024,11,350.35516262054443
-8.75,117.75,2024,11,72.1049644947052
-8.75,118.25,2024,11,202.2869997024536
-8.75,118.75,2024,11,102.59409880638123
-8.25,116.25,2024,11,145.74331855773926
-8.25,117.75,2024,11,394.57725286483765
-7.75,117.25,2024,11,165.3974905014038
-8.75,116.25,2024,12,518.5765714645386
-8.75,116.75,2024,12,419.65493154525757
-8.75,117.25,2024,12,677.0231428146362
-8.75,117.75,2024,12,383.9332981109619
-8.75,118.25,2024,12,462.05218267440796
-8.75,118.75,2024,12,426.05737590789795
-8.25,116.25,2024,12,350.96524810791016
-8.25,117.75,2024,12,610.2082867622375
-7.75,117.25,2024,12,821.4810433387756
-8.75,116.25,2025,1,315.83882904052734
-8.75,116.75,2025,1,235.56696391105652
-8.75,117.25,2025,1,409.74106788635254
-8.75,117.75,2025,1,342.2722613811493
-8.75,118.25,2025,1,349.7329351902008
-8.75,118.75,2025,1,309.2808666229248
-8.25,116.25,2025,1,348.82697796821594
-8.25,117.75,2025,1,631.1598110198975
-7.75,117.25,2025,1,443.6741461753845
-8.75,116.25,2025,2,223.5525074005127
-8.75,116.75,2025,2,155.30618166923523
-8.75,117.25,2025,2,274.72940850257874
-8.75,117.75,2025,2,277.7790307998657
-8.75,118.25,2025,2,216.12085938453674
-8.75,118.75,2025,2,189.96044969558716
-8.25,116.25,2025,2,219.43293398618698
-8.25,117.75,2025,2,426.71108841896057
-7.75,117.25,2025,2,299.45472127199173
-8.75,116.25,2025,3,242.91829299926758
-8.75,116.75,2025,3,232.88029074668884
-8.75,117.25,2025,3,276.76908349990845
-8.75,117.75,2025,3,306.37206983566284
-8.75,118.25,2025,3,304.8329825401306
-8.75,118.75,2025,3,419.7509174346924
-8.25,116.25,2025,3,373.793541431427
-8.25,117.75,2025,3,794.6525039672852
-7.75,117.25,2025,3,322.65273690223694
-8.75,116.25,2025,4,148.05224132537842
-8.75,116.75,2025,4,132.49456214904785
-8.75,117.25,2025,4,178.63603591918945
-8.75,117.75,2025,4,132.94069004058838
-8.75,118.25,2025,4,122.63336944580078
-8.75,118.75,2025,4,185.43131637573242
-8.25,116.25,2025,4,113.397301197052
-8.25,117.75,2025,4,273.045991897583
-7.75,117.25,2025,4,68.3236780166626
-8.75,116.25,2025,5,195.65300637483597
-8.75,116.75,2025,5,157.27086952328682
-8.75,117.25,2025,5,99.70063550770283
-8.75,117.75,2025,5,90.31593762338161
-8.75,118.25,2025,5,143.89723378419876
-8.75,118.75,2025,5,157.82144516706467
-8.25,116.25,2025,5,156.73922740668058
-8.25,117.75,2025,5,234.97847539186478
-7.75,117.25,2025,5,181.71927669644356
-8.75,116.25,2025,6,55.98146343231201
-8.75,116.75,2025,6,38.96060001850128
-8.75,117.25,2025,6,38.435210317373276
-8.75,117.75,2025,6,44.12720510363579
-8.75,118.25,2025,6,34.09574647247791
-8.75,118.75,2025,6,66.29818259179592
-8.25,116.25,2025,6,82.77402046322823
-8.25,117.75,2025,6,163.30246877670288
-7.75,117.25,2025,6,99.60245575848967
-8.75,116.25,2025,7,43.34041357040405
-8.75,116.75,2025,7,8.763564586639404
-8.75,117.25,2025,7,43.934696674346924
-8.75,117.75,2025,7,23.32909870147705
-8.75,118.25,2025,7,13.269802041351795
-8.75,118.75,2025,7,25.477782249450684
-8.25,116.25,2025,7,15.334548711776733
-8.25,117.75,2025,7,22.4208642244339
-7.75,117.25,2025,7,8.378298088908195
-8.75,116.25,2025,8,11.911596775054932
-8.75,116.75,2025,8,18.606468200683594
-8.75,117.25,2025,8,60.034719944000244
-8.75,117.75,2025,8,15.399309158325195
-8.75,118.25,2025,8,5.840456008911133
-8.75,118.75,2025,8,15.416770935058594
-8.25,116.25,2025,8,13.858024597167969
-8.25,117.75,2025,8,41.795297622680664
-7.75,117.25,2025,8,0
-8.75,116.25,2025,9,51.58372497558594
-8.75,116.75,2025,9,72.4338550567627
-8.75,117.25,2025,9,79.68524837493896
-8.75,117.75,2025,9,69.00711059570312
-8.75,118.25,2025,9,24.197967529296875
-8.75,118.75,2025,9,21.652162551879883
-8.25,116.25,2025,9,88.84255981445312
-8.25,117.75,2025,9,108.87773513793945
-7.75,117.25,2025,9,4.237738132476807
-8.75,116.25,2025,10,140.9467272683978
-8.75,116.75,2025,10,147.17242418170508
-8.75,117.25,2025,10,167.0874980688095
-8.75,117.75,2025,10,49.03251323298264
-8.75,118.25,2025,10,87.95952401735303
-8.75,118.75,2025,10,23.132540229390543
-8.25,116.25,2025,10,147.9778575003147
-8.25,117.75,2025,10,175.38618074965598
-7.75,117.25,2025,10,49.51952086905476
-8.75,116.25,2025,11,342.3150157928467
-8.75,116.75,2025,11,277.5217254161835
-8.75,117.25,2025,11,675.1382660865784
-8.75,117.75,2025,11,169.0904562473297
-8.75,118.25,2025,11,629.089102268219
-8.75,118.75,2025,11,215.77597546577454
-8.25,116.25,2025,11,299.22765469551086
-8.25,117.75,2025,11,711.4502801895142
-7.75,117.25,2025,11,98.2325644493103
-8.75,116.25,2025,12,307.4404993057251
-8.75,116.75,2025,12,256.0878448486328
-8.75,117.25,2025,12,405.1705656051636
-8.75,117.75,2025,12,240.62281131744385
-8.75,118.25,2025,12,332.17700815200806
-8.75,118.75,2025,12,319.1388578414917
-8.25,116.25,2025,12,176.37512826919556
-8.25,117.75,2025,12,517.833019733429
-7.75,117.25,2025,12,348.3667438030243
-8.75,116.25,2026,1,360.48889112472534
-8.75,116.75,2026,1,270.1961991786957
-8.75,117.25,2026,1,436.9365043640137
-8.75,117.75,2026,1,379.0536346435547
-8.75,118.25,2026,1,371.42605447769165
-8.75,118.75,2026,1,268.12344217300415
-8.25,116.25,2026,1,428.3901677131653
-8.25,117.75,2026,1,1124.0636024475098
-7.75,117.25,2026,1,397.19027066230774
-8.75,116.25,2026,2,302.33397150039673
-8.75,116.75,2026,2,217.47750186920166
-8.75,117.25,2026,2,401.6996250152588
-8.75,117.75,2026,2,429.1455659866333
-8.75,118.25,2026,2,318.8915958404541
-8.75,118.75,2026,2,248.91115522384644
-8.25,116.25,2026,2,332.6492977142334
-8.25,117.75,2026,2,620.574595451355
-7.75,117.25,2026,2,303.3292636871338
-8.75,116.25,2026,3,138.89120197296143
-8.75,116.75,2026,3,139.39305973052979
-8.75,117.25,2026,3,166.24229431152344
-8.75,117.75,2026,3,227.60962390899658
-8.75,118.25,2026,3,282.73238039016724
-8.75,118.75,2026,3,331.70295906066895
-8.25,116.25,2026,3,185.63828325271606
-8.25,117.75,2026,3,355.4125442504883
-7.75,117.25,2026,3,188.9908151626587
-8.75,116.25,2026,4,240.02106761932373
-8.75,116.75,2026,4,180.65564918518066
-8.75,117.25,2026,4,280.3910913467407
-8.75,117.75,2026,4,157.71488189697266
-8.75,118.25,2026,4,123.55538654327393
-8.75,118.75,2026,4,136.00411987304688
-8.25,116.25,2026,4,135.46061849594116
-8.25,117.75,2026,4,373.2897758483887
-7.75,117.25,2026,4,148.07878041267395
-8.75,116.25,2026,5,70.40527677536011
-8.75,116.75,2026,5,66.97567974682897
-8.75,117.25,2026,5,78.04797381581739
-8.75,117.75,2026,5,73.05411145091057
-8.75,118.25,2026,5,67.03871497511864
-8.75,118.75,2026,5,113.22672565281391
-8.25,116.25,2026,5,126.65446528672692
-8.25,117.75,2026,5,194.46956726536882
-7.75,117.25,2026,5,82.28392741412972
